h_Country,h_RegNumber,h_Name,h_Website,merged,matchedOn,h_IsEcommerce,import from master,import from builtwith,score,h_HasMarketingDepartment,h_NOfEmployees,HasGoogleAdsOrFacebookAds,h_Industry1,h_Industry3,Industry_n_norm,h_HasFbOrGoogle,,h_Website_Match FB||GOOGLE
DK,35405437,efuma,efuma.com,TRUE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,36,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,lavita.dk
DK,33392230,CLEMCO DANMARK A/S,clemco.dk,FALSE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,36,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,hultquist.dk
DK,678846878,Calvex A/S,calvex.dk,FALSE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,31,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,,,topologie.com
DK,12334842,ASWO-DANMARK APS.,aswo.dk,FALSE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,31,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,forebears.io
DK,37650552,Webamp,webamp.dk,FALSE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,31,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,vinnysthebrand.com
DK,31065259,RUDECRU BRAND HOUSE APS,rudecru.com,TRUE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,31,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,ecoknitting.dk
DK,27671357,QUOOKER SKANDINAVIEN A/S,quooker.dk,TRUE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,80,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,fegopapir.dk
DK,26991064,AZELIS DENMARK A/S,azelis.com,FALSE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry"",""Has Marketing Department""]",,,,80,TRUE,56,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,12news.com
DK,10156122,A 10 TÆPPER A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,29,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of furniture, carpets and lighting items",,,ergotec.dk
DK,44314711,A. GADEBERG A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,24,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,engelhardt.dk
DK,32834795,BEAU MARCHÉ ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,38,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,buusvine.dk
DK,33953291,BOLIGHUSET WERENBERG A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,50,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,bcompany.dk
DK,81989311,BRDR. JOHANSEN MØBLER ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,24,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,bateka.dk
DK,26988500,BRDR. KRüGER TRÆDREJERI A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,51,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Manufacture of other furniture,,,alpina-marine.dk
DK,43815377,Brinck Isenkram Midtjylland ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,27,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,pisiffik.gl
DK,75424213,BRUNSGAARD A/S STILLADS- & MATERIELUDLEJNING,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,68,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Other building and construction activities that require specialisation,,,engsig.dk
DK,80477716,BRØDRENE JACOBSEN. TØNDER. ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,24,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,boerkopcykler.dk
DK,25019849,C.M. MIKKELSEN ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,71,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale trade in varnish, paint, wallpaper, floor covering etc.",,,billigdraaber.dk
DK,26673615,CENTER-BYG ODENSE A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,25,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,badogfliser.dk
DK,17808486,DAMBORG ISENKRAM ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,41,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,b-bikes.dk
DK,35248056,Damborg Shopping ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,27,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,apkmirror.com
DK,39441128,Dansk Flise Lager ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,30,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,aogg.dk
DK,16926833,DBS LYS A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Wholesale of other machines and other equipment,,,xn--mstertj-mxa1o.dk
DK,21804975,DEM FRA NORDLUNDE ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,24,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,weseb.com
DK,36967811,ELLING TØMMERHANDEL A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,58,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of wood, lumber and building materials",,,elpress.net
DK,75082517,ERLING CHRISTENSEN MØBLER A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,43,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,ua-region.com.ua
DK,41018178,FDB Møbler A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,70,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of furniture, carpets and lighting items",,,search.ch
DK,29886016,Frydendahl & Co. A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,roldskovcykelshop.dk
DK,27044816,GARANT AALBORG A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,22,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in carpets, wall coverings and floor coverings",,,naturalliving.dk
DK,28856830,"GARANT BRICH TÆPPER OG GULVE, SKIVE A/S",,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,28,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in carpets, wall coverings and floor coverings",,,linaa.dk
DK,10279607,GARANT HJØRRING ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,21,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in carpets, wall coverings and floor coverings",,,kitchn.dk
DK,68435412,GEORG JENSEN DAMASK A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,62,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Wholesale of textiles,,,jumitech.dk
DK,24216519,GÖTKE HANDEL ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,25,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,ieee.org
DK,21862479,H.C. BRICH HANSEN TÆPPER. HOLSTEBRO A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,34,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in carpets, wall coverings and floor coverings",,,heartbeat.chat
DK,17284592,H.W. LYNGBY A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,cplusplus.com
DK,34391815,HANS HELLE. SDR. OMME TØMMERHANDEL A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,27,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,courtsmammouth.mu
DK,19277836,HAVEMØBELLAND ApS,havemøbelland.dk,N/A,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,38,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,cartespokemon.com
DK,42048917,HH Trælast & Byggecenter A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,22,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,buscalibre.com.ar
DK,15994703,HORSENS TÆPPETORV - JØRGEN HOLMEGAARD ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of furniture, carpets and lighting items",,,boldsen.dk
DK,35239340,INGVARD CHRISTENSEN A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,69,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,3loffice.com
DK,27921124,INTERIØR A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,buhl-bonsoe.dk
DK,35644113,JACOBSEN MØBLER AABENRAA ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,31,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,brdr-simonsen.dk
DK,35036997,"JENSEN COMPANY, HERNING ApS",,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Retail trade in electrical household appliances,,,audi.dk
DK,47616212,KONGERSLEV TRÆLAST ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,24,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of wood, lumber and building materials",,,tmf-group.com
DK,35241175,KØKKEN & HJEM A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,palmettostatearmory.com
DK,39923696,Leki A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,58,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Wholesale of electrical household goods,,,goodwood-zonnebrillen.nl
DK,27230504,MALERFIRMAET JØRN ANDERSEN & SØNNER ApS,malerfirmaetja.dk,N/A,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Painting shops,,,jef.dk
DK,31286328,MAX JESSEN A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,28,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,awaytravel.com
DK,41645741,Miomio.dk ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,35,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,ara-shoes.net
DK,37565016,Møbelkompagniet ApS,moebelkompagniet.dk,TRUE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,37,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,ssg.com
DK,40596860,NORR11 International ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,25,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,fontke.com
DK,14784632,Nr. Søby VVS A/S,nrsoebyvvs.dk,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,30,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Plumbing and plumbing stores,,,datasheets.com
DK,26146925,NÆSTVED LAVPRIS TRÆ A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,38,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,watchnian.com
DK,30827961,"P. J. SKOVVÆRKTØJ, NØRRESUNDBY ApS",,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,26,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of hardware, heating systems and accessories",,,nc-nielsen.dk
DK,25903110,P. LINDBERG A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,78,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,welboe.dk
DK,45701115,P. W. Wulff A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,63,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Wholesale of wood, lumber and building materials",,,northbrands.pt
DK,27178448,R2 Farver ApS,r2.dk,TRUE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,60,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Painting shops,,,tramontina.com
DK,19089800,RYOMGÅRD TØMMERHANDEL OG BYGGECENTER A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,50,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,DIY stores and tool magazines,,,willabgarden.dk
DK,14935932,RØDOVRE ISENKRAM ApS,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,23,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,"Retail trade in kitchenware, glassware, porcelain, cutlery, vases, candlesticks, etc.",,,truck1.al
DK,14790241,RØVERKØB A/S,,,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,#N/A,55,,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Paint and wallpaper stores,,,smartdk.com
DK,12845138,SENGEKOMPAGNIET ApS,sengekompagniet.dk,TRUE,"[""Country = DK + Top Selected industry + FTE range: 20 - 80"",""Is not eCommerce"",""In selected sub-industry""]",,,,60,FALSE,21,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,47.5,Furniture stores,,,sick.com
